//ID	//Name1	Name2	Opt_1stIndex_1	Opt_2ndIndex_1	Opt_1stIndex_2	Opt_2ndIndex_2	Opt_1stIndex_3	Opt_2ndIndex_3	Opt_1stIndex_4	Opt_2ndIndex_4	Opt_1stIndex_5	Opt_2ndIndex_5	Opt_1stIndex_6	Opt_2ndIndex_6	Opt_1stValue_1	Opt_2ndValue_1	Opt_1stValue_2	Opt_2ndValue_2	Opt_1stValue_3	Opt_2ndValue_3	Opt_1stValue_4	Opt_2ndValue_4	Opt_1stValue_5	Opt_2ndValue_5	Opt_1stValue_6	Opt_2ndValue_6	Opt_1stExIndex	Opt_2ndExIndex	Opt_1stExValue	Opt_2ndExValue	Flag	Full_Index_1	Full_Index_2	Full_Index_3	Full_Index_4	Full_Index_5	Full_Index_6	Full_Value_1	Full_Value_2	Full_Value_3	Full_Value_4	Full_Value_5	Full_Value_6	DW	DK	FE	MG	DL	SU	RF	GL
93		.	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
94	Apprentice Knight's	Apprentice Knight	19	-1	8	-1	20	-1	26	-1	-1	-1	-1	-1	5	-1	7	-1	1	-1	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	25	-1	-1	-1	-1	-1	20	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	
95	Dark Knight's	Dark Knight	19	-1	8	-1	20	-1	26	-1	-1	-1	-1	-1	7	-1	10	-1	3	-1	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	25	21	-1	-1	-1	-1	40	3	-1	-1	-1	-1	0	0	0	0	0	0	0	0	
96	Apprentice Wizard's	Apprentice Wizard	7	-1	19	-1	20	-1	27	-1	-1	-1	-1	-1	7	-1	7	-1	1	-1	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	25	-1	-1	-1	-1	-1	20	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	
97	Dark Wizard's	Dark Wizard	7	-1	19	-1	20	-1	27	-1	-1	-1	-1	-1	10	-1	10	-1	3	-1	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	25	21	-1	-1	-1	-1	40	3	-1	-1	-1	-1	0	0	0	0	0	0	0	0	
98	Young Elf's	Young Elf	19	-1	8	-1	20	-1	26	-1	-1	-1	-1	-1	5	-1	7	-1	1	-1	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	25	-1	-1	-1	-1	-1	20	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	
99	Elf's	Elf	19	-1	8	-1	20	-1	26	-1	-1	-1	-1	-1	7	-1	10	-1	3	-1	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	25	21	-1	-1	-1	-1	40	3	-1	-1	-1	-1	0	0	0	0	0	0	0	0	
100	Apprentice Magic Knight's	Apprentice Magic Knight	8	-1	19	-1	20	-1	-1	-1	-1	-1	-1	-1	7	-1	5	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	26	27	25	-1	-1	-1	30	30	20	-1	-1	-1	0	0	0	0	0	0	0	0	
101	Magic Knight's	Magic Knight	8	-1	19	-1	20	-1	-1	-1	-1	-1	-1	-1	10	-1	7	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	26	27	25	21	-1	-1	50	50	40	3	-1	-1	0	0	0	0	0	0	0	0	
102	Junior Lord's	Junior Lord	19	-1	8	-1	20	-1	26	-1	-1	-1	-1	-1	5	-1	7	-1	1	-1	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	25	-1	-1	-1	-1	-1	20	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	
103	Dark Lord's	Dark Lord	19	-1	8	-1	20	-1	26	-1	-1	-1	-1	-1	7	-1	10	-1	3	-1	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	25	21	-1	-1	-1	-1	40	3	-1	-1	-1	-1	0	0	0	0	0	0	0	0	
104	Apprentice Summoner's	Apprentice Summoner	7	-1	19	-1	20	-1	27	-1	-1	-1	-1	-1	7	-1	7	-1	1	-1	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	25	-1	-1	-1	-1	-1	20	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	
105	Summoner's	Summoner	7	-1	19	-1	20	-1	27	-1	-1	-1	-1	-1	10	-1	10	-1	3	-1	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	25	21	-1	-1	-1	-1	40	3	-1	-1	-1	-1	0	0	0	0	0	0	0	0	
106	Apprentice Fighter's	Apprentice Fighter	10	-1	8	-1	20	-1	-1	-1	-1	-1	-1	-1	20	-1	7	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	26	25	-1	-1	-1	-1	30	20	-1	-1	-1	-1	0	0	0	0	0	0	0	0	
107	Fighter's	Fighter	10	-1	8	-1	20	-1	-1	-1	-1	-1	-1	-1	40	-1	10	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	26	25	21	-1	-1	-1	50	40	3	-1	-1	-1	0	0	0	0	0	0	0	0	
108	Apprentice Lancer's	Apprentice Lancer	22	-1	8	-1	20	-1	26	-1	-1	-1	-1	-1	7	-1	7	-1	1	-1	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	25	-1	-1	-1	-1	-1	20	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	
109	Lancer's	Lancer	22	-1	8	-1	20	-1	26	-1	-1	-1	-1	-1	10	-1	10	-1	3	-1	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	25	21	-1	-1	-1	-1	40	3	-1	-1	-1	-1	0	0	0	0	0	0	0	0	
110	Courage's	Courage	19	0	20	26	16	18	-1	-1	-1	-1	-1	-1	30	70	15	75	35	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	15	17	-1	7	15	30	18	18	-1	0	0	0	0	0	0	0	0	
111	Wisdom's	Wisdom	19	2	20	27	16	18	-1	-1	-1	-1	-1	-1	40	70	15	75	35	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	15	17	-1	7	15	40	18	18	-1	0	0	0	0	0	0	0	0	
112	Speed's	Speed	19	1	20	26	16	18	-1	-1	-1	-1	-1	-1	30	70	15	75	35	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	15	17	-1	7	15	30	18	18	-1	0	0	0	0	0	0	0	0	
113	Chaos's	Chaos	19	2	20	27	16	18	-1	-1	-1	-1	-1	-1	40	70	15	75	35	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	15	17	-1	7	15	40	18	18	-1	0	0	0	0	0	0	0	0	
114	Determination's	Determination	19	0	20	26	16	18	-1	-1	-1	-1	-1	-1	30	70	15	75	35	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	15	17	-1	7	15	30	18	18	-1	0	0	0	0	0	0	0	0	
115	Justice's	Justice	19	0	20	26	16	18	-1	-1	-1	-1	-1	-1	30	70	15	75	35	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	15	17	-1	7	15	30	18	18	-1	0	0	0	0	0	0	0	0	
116	Will's	Will	19	0	20	26	16	18	-1	-1	-1	-1	-1	-1	30	70	15	75	35	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	15	17	-1	7	15	25	18	18	-1	0	0	0	0	0	0	0	0	
117	Retribution's	Retribution	19	0	20	26	16	18	-1	-1	-1	-1	-1	-1	30	70	15	75	35	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	15	17	-1	7	15	25	18	18	-1	0	0	0	0	0	0	0	0	
118	Protection's	Protection	19	0	20	26	16	18	-1	-1	-1	-1	-1	-1	35	90	18	100	40	70	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	15	17	-1	9	20	40	20	20	-1	0	0	0	0	0	0	0	0	
119	Tranquil's	Tranquil	19	2	20	27	16	18	-1	-1	-1	-1	-1	-1	50	90	18	100	40	70	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	15	17	-1	9	20	60	20	20	-1	0	0	0	0	0	0	0	0	
120	Of's	Of	19	1	20	26	16	18	-1	-1	-1	-1	-1	-1	35	90	18	100	40	70	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	15	17	-1	9	20	40	20	20	-1	0	0	0	0	0	0	0	0	
121	Guardian's	Guardian	19	2	20	27	16	18	-1	-1	-1	-1	-1	-1	50	90	18	100	40	70	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	15	17	-1	9	20	60	20	20	-1	0	0	0	0	0	0	0	0	
122	Solid's	Solid	19	0	20	26	16	18	-1	-1	-1	-1	-1	-1	35	90	18	100	40	70	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	15	17	-1	9	20	40	20	20	-1	0	0	0	0	0	0	0	0	
123	Determined's	Determined	19	0	20	26	16	18	-1	-1	-1	-1	-1	-1	35	90	18	100	40	70	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	15	17	-1	9	20	40	20	20	-1	0	0	0	0	0	0	0	0	
124	Muscular's	Muscular	19	0	20	26	16	18	-1	-1	-1	-1	-1	-1	35	90	18	100	40	70	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	15	17	-1	9	20	35	20	20	-1	0	0	0	0	0	0	0	0	
125	Sacred's	Sacred	19	0	20	26	16	18	-1	-1	-1	-1	-1	-1	35	90	18	100	40	70	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	15	17	-1	9	20	35	20	20	-1	0	0	0	0	0	0	0	0	
126	Salvific's	Salvific	2	29	28	22	30	10	-1	-1	-1	-1	-1	-1	50	7	7	7	10	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	11	24	25	-1	-1	-1	70	10	40	-1	-1	-1	0	0	0	0	0	0	0	0	
127	Resurgent's	Resurgent	2	29	28	22	30	10	-1	-1	-1	-1	-1	-1	70	16	16	14	20	80	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	11	24	25	-1	-1	-1	150	15	65	-1	-1	-1	0	0	0	0	0	0	0	0	
128	Healing's	Healing	2	29	28	22	30	10	-1	-1	-1	-1	-1	-1	100	35	35	25	35	150	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	11	24	25	-1	-1	-1	300	20	100	-1	-1	-1	0	0	0	0	0	0	0	0	
129	Horsepower's	Horsepower	19	2	20	27	15	17	-1	-1	-1	-1	-1	-1	25	50	10	50	15	15	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	16	18	-1	5	10	20	30	30	-1	0	0	0	0	0	0	0	0	
130	Fallen's	Fallen	19	2	20	27	15	17	-1	-1	-1	-1	-1	-1	40	70	15	75	18	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	16	18	-1	7	15	40	35	50	-1	0	0	0	0	0	0	0	0	
131	Decisive's	Decisive	19	2	20	27	15	17	-1	-1	-1	-1	-1	-1	50	90	18	100	20	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	16	18	-1	9	20	60	40	70	-1	0	0	0	0	0	0	0	0	
132	Awakening Soul Knight's	Awake	19	0	20	120	124	123	-1	-1	-1	-1	-1	-1	40	100	18	0	4	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	122	15	17	31	9	25	2	20	20	2	0	0	0	0	0	0	0	0	
133	Awakening Soul Wizard's	Awake	19	2	20	121	124	123	-1	-1	-1	-1	-1	-1	55	100	18	1	4	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	122	15	17	31	9	25	2	20	20	2	0	0	0	0	0	0	0	0	
134	Awakening Soul Elf's (Agi)	Awake	19	1	20	125	129	128	-1	-1	-1	-1	-1	-1	45	100	18	5	9	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	122	15	17	31	9	25	2	20	20	2	0	0	0	0	0	0	0	0	
135	Awakening Soul Summoner's	Awake	19	2	20	121	124	123	-1	-1	-1	-1	-1	-1	55	100	18	1	4	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	122	15	17	31	9	25	2	20	20	2	0	0	0	0	0	0	0	0	
136	Awakening Soul Magic's (Str)	Awake	19	0	20	120	124	123	-1	-1	-1	-1	-1	-1	40	100	18	0	4	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	122	15	17	31	9	25	2	20	20	2	0	0	0	0	0	0	0	0	
137	Awakening Soul Lord's	Awake	19	0	20	125	129	128	-1	-1	-1	-1	-1	-1	55	100	18	5	9	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	122	15	17	31	9	25	2	20	20	2	0	0	0	0	0	0	0	0	
138	Awakening Soul Fighter's	Awake	19	0	20	120	124	123	-1	-1	-1	-1	-1	-1	40	100	18	0	4	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	122	15	17	31	9	25	2	20	20	2	0	0	0	0	0	0	0	0	
139	Awakening Soul Lancer's	Awake	19	0	20	125	129	128	-1	-1	-1	-1	-1	-1	45	100	18	5	9	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	122	15	17	31	9	25	2	20	20	2	0	0	0	0	0	0	0	0	
140	Awakening Soul Elf's (Ene)	Awake	2	29	28	22	30	10	-1	-1	-1	-1	-1	-1	120	43	43	35	50	220	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	11	24	122	-1	-1	-1	480	25	2	-1	-1	-1	0	0	0	0	0	0	0	0	
141	Awakening Soul Magic's (Ene)	Awake	19	2	20	121	124	123	-1	-1	-1	-1	-1	-1	55	100	18	1	4	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	122	15	17	31	9	25	2	20	20	2	0	0	0	0	0	0	0	0	
142		.	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
143		.	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
144		.	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
145		.	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
146		.	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
147		.	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
148		.	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
149		.	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
150		.	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
151		.	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
152		.	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
153		.	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
154		.	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
155		.	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
156		.	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
157		.	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
158		.	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
159		.	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
160		.	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
161		.	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
162		.	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
163		.	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
164		.	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
165		.	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
166		.	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
167		.	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
168		.	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
169		.	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
170		.	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
171		.	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
172		.	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
173		.	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
174		.	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
175		.	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
176		.	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
177		.	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
178		.	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
179		.	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
180		.	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
181		.	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
182		.	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
183		.	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
184		.	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
185		.	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
